difficulty	qid	sid	text	type	dep	par
Medium	blogs-06-15	blogs-06	What did my husband find in the flames?	Story	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	my	my	_	PRP$	_	4	nmod:poss	_	_
4	husband	husband	_	NN	_	5	nsubj	_	_
5	find	find	_	VB	_	0	root	_	_
6	in	in	_	IN	_	8	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	flames	flame	_	NNS	_	5	nmod	_	_
9	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP$ my) (NN husband)) (VP (VB find) (PP (IN in) (NP (DT the) (NNS flames))))) (. ?)))
Medium	blogs-06-19	blogs-06	What did I order a few days ago?	Story	"1	What	what	_	WP	_	4	dobj	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	I	I	_	PRP	_	4	nsubj	_	_
4	order	order	_	VB	_	0	root	_	_
5	a	a	_	DT	_	7	det	_	_
6	few	few	_	JJ	_	7	amod	_	_
7	days	day	_	NNS	_	8	nmod:npmod	_	_
8	ago	ago	_	IN	_	4	advmod	_	_
9	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP I)) (VP (VB order) (ADVP (NP (DT a) (JJ few) (NNS days)) (IN ago)))) (. ?)))
Medium	blogs-06-20	blogs-06	What got damaged besides the range?	Story	"1	What	what	_	WDT	_	3	nsubjpass	_	_
2	got	get	_	VBD	_	3	auxpass	_	_
3	damaged	damage	_	VBN	_	0	root	_	_
4	besides	besides	_	IN	_	6	case	_	_
5	the	the	_	DT	_	6	det	_	_
6	range	range	_	NN	_	3	nmod	_	_
7	?	?	_	.	_	3	punct	_	_"	(ROOT (SBARQ (WHNP (WDT What)) (SQ (VP (VBD got) (VP (VBN damaged) (PP (IN besides) (NP (DT the) (NN range)))))) (. ?)))
Medium	fables-01-8	fables-01	What was the crow doing?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	crow	crow	_	NN	_	5	nsubj	_	_
5	doing	do	_	VBG	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (DT the) (NN crow)) (VP (VBG doing))) (. ?)))
Medium	fables-01-9	fables-01	Where was the cheese?	Sch	"1	Where	where	_	WRB	_	2	advmod	_	_
2	was	be	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	cheese	cheese	_	NN	_	2	nsubj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD was) (NP (DT the) (NN cheese))) (. ?)))
Medium	fables-01-10	fables-01	Who set his wits to work?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	set	set	_	VBD	_	0	root	_	_
3	his	he	_	PRP$	_	4	nmod:poss	_	_
4	wits	wit	_	NNS	_	2	dobj	_	_
5	to	to	_	TO	_	6	mark	_	_
6	work	work	_	VB	_	2	advcl	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD set) (NP (PRP$ his) (NNS wits)) (S (VP (TO to) (VP (VB work)))))) (. ?)))
Medium	fables-01-11	fables-01	Who tried to discover how to get the cheese?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	tried	try	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	discover	discover	_	VB	_	2	xcomp	_	_
5	how	how	_	WRB	_	7	advmod	_	_
6	to	to	_	TO	_	7	mark	_	_
7	get	get	_	VB	_	4	ccomp	_	_
8	the	the	_	DT	_	9	det	_	_
9	cheese	cheese	_	NN	_	7	dobj	_	_
10	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD tried) (S (VP (TO to) (VP (VB discover) (SBAR (WHADVP (WRB how)) (S (VP (TO to) (VP (VB get) (NP (DT the) (NN cheese))))))))))) (. ?)))
Medium	fables-01-12	fables-01	What did the fox say about the bird’s beauty?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	5	nsubj	_	_
5	say	say	_	VBP	_	0	root	_	_
6	about	about	_	IN	_	10	case	_	_
7	the	the	_	DT	_	8	det	_	_
8	bird	bird	_	NN	_	10	nmod:poss	_	_
9	's	's	_	POS	_	8	case	_	_
10	beauty	beauty	_	NN	_	5	nmod	_	_
11	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN fox)) (VP (VBP say) (PP (IN about) (NP (NP (DT the) (NN bird) (POS 's)) (NN beauty))))) (. ?)))
Medium	fables-01-13	fables-01	How did the crow caw?	Sch	"1	How	how	_	WRB	_	0	root	_	_
2	did	do	_	VBD	_	1	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	crow	crow	_	NN	_	5	compound	_	_
5	caw	caw	_	NN	_	2	nsubj	_	_
6	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB How)) (SINV (VBD did) (NP (DT the) (NN crow) (NN caw))) (. ?)))
Medium	fables-02-12	fables-02	What is ugly?	Story	"1	What	what	_	WP	_	0	root	_	_
2	is	be	_	VBZ	_	1	cop	_	_
3	ugly	ugly	_	JJ	_	1	nsubj	_	_
4	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBZ is) (ADJP (JJ ugly))) (. ?)))
Medium	fables-02-13	fables-02	Who salivated?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	salivated	salivate	_	VBN	_	0	root	_	_
3	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBN salivated))) (. ?)))
Medium	fables-02-14	fables-02	Why did the lion salivate?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	salivate	salivate	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NN lion)) (VP (VB salivate))) (. ?)))
Medium	fables-02-15	fables-02	What did the lion advise the bull?	Sch	"1	What	what	_	WP	_	5	dep	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	advise	advise	_	VBP	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	bull	bull	_	NN	_	5	dobj	_	_
8	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN lion)) (VP (VBP advise) (NP (DT the) (NN bull)))) (. ?)))
Medium	fables-02-16	fables-02	Why did the lion advise the bull to remove its horns?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	advise	advise	_	VBP	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	bull	bull	_	NN	_	5	dobj	_	_
8	to	to	_	TO	_	9	mark	_	_
9	remove	remove	_	VB	_	5	advcl	_	_
10	its	its	_	PRP$	_	11	nmod:poss	_	_
11	horns	horn	_	NNS	_	9	dobj	_	_
12	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NN lion)) (VP (VBP advise) (NP (DT the) (NN bull)) (S (VP (TO to) (VP (VB remove) (NP (PRP$ its) (NNS horns))))))) (. ?)))
Medium	fables-02-17	fables-02	What did the lion decide?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	lion	lion	_	NN	_	5	nsubj	_	_
5	decide	decide	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN lion)) (VP (VB decide))) (. ?)))
Medium	fables-02-18	fables-02	Who has horns?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	has	have	_	VBZ	_	0	root	_	_
3	horns	horn	_	NNS	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBZ has) (NP (NNS horns)))) (. ?)))
Medium	blogs-01-14	blogs-01	Who fired a bullet at the people?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	fired	fire	_	VBD	_	0	root	_	_
3	a	a	_	DT	_	4	det	_	_
4	bullet	bullet	_	NN	_	2	dobj	_	_
5	at	at	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	people	people	_	NNS	_	2	nmod	_	_
8	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD fired) (NP (DT a) (NN bullet)) (PP (IN at) (NP (DT the) (NNS people))))) (. ?)))
Medium	blogs-01-15	blogs-01	Who was tear gas fired at?	Story	"1	Who	who	_	WP	_	3	nsubj	_	_
2	was	be	_	VBD	_	3	aux	_	_
3	tear	tear	_	VB	_	0	root	_	_
4	gas	gas	_	NN	_	5	nsubj	_	_
5	fired	fire	_	VBD	_	3	ccomp	_	_
6	at	at	_	IN	_	5	nmod	_	_
7	?	?	_	.	_	3	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD was) (SBAR (S (S (VP (VB tear) (NP (NN gas)))) (VP (VBD fired) (PP (IN at))))))) (. ?)))
Medium	blogs-01-16	blogs-01	Why did the people protest?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	people	people	_	NNS	_	5	nsubj	_	_
5	protest	protest	_	NN	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VP (VBD did) (NP (DT the) (NNS people) (NN protest)))) (. ?)))
Medium	blogs-01-17	blogs-01	What did the people create?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	people	people	_	NNS	_	5	nsubj	_	_
5	create	create	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NNS people)) (VP (VB create))) (. ?)))
Medium	blogs-01-18	blogs-01	Why were the police in full riot gear?	Story	"1	Why	why	_	WRB	_	0	root	_	_
2	were	be	_	VBD	_	1	dep	_	_
3	the	the	_	DT	_	4	det	_	_
4	police	police	_	NN	_	2	nsubj	_	_
5	in	in	_	IN	_	8	case	_	_
6	full	full	_	JJ	_	8	amod	_	_
7	riot	riot	_	NN	_	8	compound	_	_
8	gear	gear	_	NN	_	4	nmod	_	_
9	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD were) (NP (NP (DT the) (NN police)) (PP (IN in) (NP (JJ full) (NN riot) (NN gear))))) (. ?)))
Medium	fables-04-9	fables-04	What was savoury?	Story	"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	savoury	savoury	_	NN	_	1	nsubj	_	_
4	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (NN savoury))) (. ?)))
Medium	fables-04-10	fables-04	Who failed to drink some broth?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	failed	fail	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	drink	drink	_	VB	_	2	xcomp	_	_
5	some	some	_	DT	_	6	det	_	_
6	broth	broth	_	NN	_	4	dobj	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD failed) (S (VP (TO to) (VP (VB drink) (NP (DT some) (NN broth))))))) (. ?)))
Medium	fables-04-11	fables-04	What was the shape of the neck of the pitcher?	Sch	"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	shape	shape	_	NN	_	1	nsubj	_	_
5	of	of	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	neck	neck	_	NN	_	4	nmod	_	_
8	of	of	_	IN	_	10	case	_	_
9	the	the	_	DT	_	10	det	_	_
10	pitcher	pitcher	_	NN	_	7	nmod	_	_
11	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (NP (DT the) (NN shape)) (PP (IN of) (NP (NP (DT the) (NN neck)) (PP (IN of) (NP (DT the) (NN pitcher))))))) (. ?)))
Medium	fables-04-12	fables-04	What was clever?	Sch	"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	clever	clever	_	JJ	_	1	nsubj	_	_
4	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (ADJP (JJ clever))) (. ?)))
Medium	fables-04-13	fables-04	What was the soup served in?	Sch	"1	What	what	_	WP	_	5	dobj	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	4	det	_	_
4	soup	soup	_	NN	_	5	nsubj	_	_
5	served	serve	_	VBD	_	0	root	_	_
6	in	in	_	IN	_	5	compound:prt	_	_
7	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (NP (DT the) (NN soup)) (SBAR (S (VP (VBD served) (PP (IN in))))))) (. ?)))
Medium	blogs-05-10	blogs-05	What did the narrator carefully step over?	Sch	"1	What	what	_	WP	_	6	dep	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	6	nsubj	_	_
5	carefully	carefully	_	RB	_	6	advmod	_	_
6	step	step	_	VB	_	0	root	_	_
7	over	over	_	RP	_	6	compound:prt	_	_
8	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (ADVP (RB carefully)) (VB step) (PRT (RP over)))) (. ?)))
Medium	blogs-05-11	blogs-05	Why did the slip fall?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	slip	slip	_	NN	_	5	nsubj	_	_
5	fall	fall	_	NN	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SINV (VBD did) (NP (DT the) (NN slip) (NN fall))) (. ?)))
Medium	blogs-05-12	blogs-05	Who feigned bewilderment?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	feigned	feign	_	VBN	_	0	root	_	_
3	bewilderment	bewilderment	_	NN	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBN feigned) (NP (NN bewilderment)))) (. ?)))
Medium	blogs-05-13	blogs-05	What was the narrator/I teaching?	Story | Sch	"1	What	what	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	the	the	_	DT	_	5	det	_	_
4	narrator/I	narrator/i	_	NN	_	5	compound	_	_
5	teaching	teaching	_	NN	_	1	nsubj	_	_
6	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD was) (NP (DT the) (NN narrator/I) (NN teaching))) (. ?)))
Medium	blogs-05-14	blogs-05	What did the narrator/I wonder?	Story	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator/I	narrator/i	_	NN	_	5	nsubj	_	_
5	wonder	wonder	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN narrator/I)) (VP (VB wonder))) (. ?)))
Medium	blogs-05-15	blogs-05	Who batted an eyelid?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	batted	bat	_	VBD	_	0	root	_	_
3	an	a	_	DT	_	4	det	_	_
4	eyelid	eyelid	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD batted) (NP (DT an) (NN eyelid)))) (. ?)))
Medium	blogs-05-18	blogs-05	Where did the narrator stand?	Sch	"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	stand	stand	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (NN narrator)) (VP (VB stand))) (. ?)))
Medium	blogs-05-19	blogs-05	Where did the narrator insert it?	Sch	"1	Where	where	_	WRB	_	0	root	_	_
2	did	do	_	VBD	_	1	root	_	_
3	the	the	_	DT	_	5	det	_	_
4	narrator	narrator	_	NN	_	5	compound	_	_
5	insert	insert	_	NN	_	2	nsubj	_	_
6	it	it	_	PRP	_	5	dep	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SINV (VP (VBD did) (NP (DT the) (NN narrator) (NN insert))) (NP (PRP it))) (. ?)))
Medium	fables-05-9	fables-05	What did the farmer lose?	Story	"1	What	what	_	WP	_	5	dobj	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	farmer	farmer	_	NN	_	5	nsubj	_	_
5	lose	lose	_	VB	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (DT the) (NN farmer)) (VP (VB lose))) (. ?)))
Medium	fables-05-10	fables-05	Who caught the fox?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	caught	catch	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD caught) (NP (DT the) (NN fox)))) (. ?)))
Medium	fables-05-11	fables-05	Who freed the fox?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	freed	free	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	fox	fox	_	NN	_	2	dobj	_	_
5	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD freed) (NP (DT the) (NN fox)))) (. ?)))
Medium	fables-05-12	fables-05	Why did the agriculturist begin to be unlucky?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	agriculturist	agriculturist	_	NN	_	5	nsubj	_	_
5	begin	begin	_	VB	_	0	root	_	_
6	to	to	_	TO	_	8	mark	_	_
7	be	be	_	VB	_	8	cop	_	_
8	unlucky	unlucky	_	JJ	_	5	xcomp	_	_
9	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NN agriculturist)) (VP (VB begin) (S (VP (TO to) (VP (VB be) (ADJP (JJ unlucky))))))) (. ?)))
Medium	fables-05-13	fables-05	What burned completely?	Sch	"1	What	what	_	WDT	_	2	det	_	_
2	burned	burned	_	JJ	_	0	root	_	_
3	completely	completely	_	RB	_	2	advmod	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (X (SBARQ (WHNP (WDT What) (NP (JJ burned))) (ADVP (RB completely))) (. ?)))
Medium	blogs-02-13	blogs-02	When did the young man die?	Story	"1	When	when	_	WRB	_	6	advmod	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	the	the	_	DT	_	5	det	_	_
4	young	young	_	JJ	_	5	amod	_	_
5	man	man	_	NN	_	6	nsubj	_	_
6	die	die	_	VB	_	0	root	_	_
7	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB When)) (SQ (VBD did) (NP (DT the) (JJ young) (NN man)) (VP (VB die))) (. ?)))
Medium	blogs-02-14	blogs-02	Where did the young man crash the motorbike?	Sch	"1	Where	where	_	WRB	_	6	advmod	_	_
2	did	do	_	VBD	_	6	aux	_	_
3	the	the	_	DT	_	5	det	_	_
4	young	young	_	JJ	_	5	amod	_	_
5	man	man	_	NN	_	6	nsubj	_	_
6	crash	crash	_	VB	_	0	root	_	_
7	the	the	_	DT	_	8	det	_	_
8	motorbike	motorbike	_	NN	_	6	dobj	_	_
9	?	?	_	.	_	6	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (VBD did) (NP (DT the) (JJ young) (NN man)) (VP (VB crash) (NP (DT the) (NN motorbike)))) (. ?)))
Medium	blogs-02-15	blogs-02	Who broke the neck of the young man?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	broke	break	_	VBD	_	0	root	_	_
3	the	the	_	DT	_	4	det	_	_
4	neck	neck	_	NN	_	2	dobj	_	_
5	of	of	_	IN	_	8	case	_	_
6	the	the	_	DT	_	8	det	_	_
7	young	young	_	JJ	_	8	amod	_	_
8	man	man	_	NN	_	4	nmod	_	_
9	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD broke) (NP (NP (DT the) (NN neck)) (PP (IN of) (NP (DT the) (JJ young) (NN man)))))) (. ?)))
Medium	blogs-02-16	blogs-02	Who decided to talk to the young man?	Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	decided	decide	_	VBD	_	0	root	_	_
3	to	to	_	TO	_	4	mark	_	_
4	talk	talk	_	VB	_	2	xcomp	_	_
5	to	to	_	TO	_	8	case	_	_
6	the	the	_	DT	_	8	det	_	_
7	young	young	_	JJ	_	8	amod	_	_
8	man	man	_	NN	_	4	nmod	_	_
9	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD decided) (S (VP (TO to) (VP (VB talk) (PP (TO to) (NP (DT the) (JJ young) (NN man)))))))) (. ?)))
Medium	blogs-04-10	blogs-04	Where did the narrator place the bowl?	Sch	"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	place	place	_	NN	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	bowl	bowl	_	NN	_	5	dobj	_	_
8	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SINV (VP (VBD did) (NP (DT the) (NN narrator) (NN place))) (NP (DT the) (NN bowl))) (. ?)))
Medium	blogs-04-11	blogs-04	Where did the squirrel fall?	Sch	"1	Where	where	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	squirrel	squirrel	_	NN	_	5	nsubj	_	_
5	fall	fall	_	NN	_	0	root	_	_
6	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Where)) (SINV (VBD did) (NP (DT the) (NN squirrel) (NN fall))) (. ?)))
Medium	blogs-04-12	blogs-04	Why did the narrator place the bowl on the deck?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	narrator	narrator	_	NN	_	5	nsubj	_	_
5	place	place	_	NN	_	0	root	_	_
6	the	the	_	DT	_	7	det	_	_
7	bowl	bowl	_	NN	_	5	dobj	_	_
8	on	on	_	IN	_	10	case	_	_
9	the	the	_	DT	_	10	det	_	_
10	deck	deck	_	NN	_	7	nmod	_	_
11	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SINV (VP (VBD did) (NP (DT the) (NN narrator) (NN place))) (NP (NP (DT the) (NN bowl)) (PP (IN on) (NP (DT the) (NN deck))))) (. ?)))
Medium	blogs-04-13	blogs-04	Why did the birds organize themselves?	Sch	"1	Why	why	_	WRB	_	5	advmod	_	_
2	did	do	_	VBD	_	5	aux	_	_
3	the	the	_	DT	_	4	det	_	_
4	birds	bird	_	NNS	_	5	nsubj	_	_
5	organize	organize	_	VBP	_	0	root	_	_
6	themselves	themselves	_	PRP	_	5	dobj	_	_
7	?	?	_	.	_	5	punct	_	_"	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VBD did) (NP (DT the) (NNS birds)) (VP (VBP organize) (NP (PRP themselves)))) (. ?)))
Medium	blogs-04-14	blogs-04	What did we keep outside on the back deck?	Story	"1	What	what	_	WP	_	4	dep	_	_
2	did	do	_	VBD	_	4	aux	_	_
3	we	we	_	PRP	_	4	nsubj	_	_
4	keep	keep	_	VB	_	0	root	_	_
5	outside	outside	_	JJ	_	4	xcomp	_	_
6	on	on	_	IN	_	9	case	_	_
7	the	the	_	DT	_	9	det	_	_
8	back	back	_	JJ	_	9	amod	_	_
9	deck	deck	_	NN	_	4	nmod	_	_
10	?	?	_	.	_	4	punct	_	_"	(ROOT (SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (PRP we)) (VP (VB keep) (ADVP (JJ outside)) (PP (IN on) (NP (DT the) (JJ back) (NN deck))))) (. ?)))
Medium	fables-03-13	fables-03	Who seized it?	Story	"1	Who	who	_	WP	_	2	nsubj	_	_
2	seized	seize	_	VBD	_	0	root	_	_
3	it	it	_	PRP	_	2	dobj	_	_
4	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD seized) (NP (PRP it)))) (. ?)))
Medium	fables-03-14	fables-03	Who had its coils around him?	Story | Sch	"1	Who	who	_	WP	_	2	nsubj	_	_
2	had	have	_	VBD	_	0	root	_	_
3	its	its	_	PRP$	_	4	nmod:poss	_	_
4	coils	coil	_	NNS	_	2	dobj	_	_
5	around	around	_	IN	_	6	case	_	_
6	him	he	_	PRP	_	2	nmod	_	_
7	?	?	_	.	_	2	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VP (VBD had) (NP (PRP$ its) (NNS coils)) (PP (IN around) (NP (PRP him))))) (. ?)))
Medium	fables-03-15	fables-03	Who was a witness of the encounter?	Story	"1	Who	who	_	WP	_	0	root	_	_
2	was	be	_	VBD	_	1	cop	_	_
3	a	a	_	DT	_	4	det	_	_
4	witness	witness	_	NN	_	1	nsubj	_	_
5	of	of	_	IN	_	7	case	_	_
6	the	the	_	DT	_	7	det	_	_
7	encounter	encounter	_	NN	_	4	nmod	_	_
8	?	?	_	.	_	1	punct	_	_"	(ROOT (SBARQ (WHNP (WP Who)) (SQ (VBD was) (NP (NP (DT a) (NN witness)) (PP (IN of) (NP (DT the) (NN encounter))))) (. ?)))
